-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,32,32,32,32,32,32,32,32,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,31,32,32,32,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,55,42,42,42,00,01,42,42,42,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,31,55,42,00,01,54,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,42,42,00,01,10,11,42,42,42,54,32,33,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,41,42,42,10,00,01,43,-1,-1,-1,-1,-1,-1,-1,-1,31,32,32,33,-1,-1,-1,-1,-1,-1,41,42,42,10,11,42,42,42,42,42,42,11,43,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,41,42,42,42,10,11,43,-1,-1,-1,-1,-1,-1,-1,31,55,42,42,54,33,-1,-1,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,11,54,32,03,04,32,32,32,33,-1,-1
-1,-1,-1,41,01,02,03,42,42,54,32,32,32,33,-1,-1,-1,41,01,02,03,42,43,-1,-1,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,54,33,-1
-1,-1,-1,41,11,12,13,42,42,42,42,42,42,43,-1,-1,-1,41,11,12,13,42,43,-1,-1,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,-1
-1,-1,-1,41,42,01,02,03,42,42,42,42,42,54,32,32,32,55,42,42,42,42,43,-1,-1,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,-1
-1,-1,-1,41,42,11,12,13,42,42,42,42,42,42,01,02,03,42,42,01,02,03,43,-1,-1,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,42,03,04,42,42,00,01,42,42,43,-1
-1,-1,-1,41,42,42,42,42,42,42,01,02,42,42,11,12,13,42,42,11,12,13,43,-1,-1,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,10,11,42,42,43,-1
-1,-1,31,55,42,42,42,42,42,42,11,12,01,01,02,42,42,42,42,42,42,42,43,-1,-1,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,42,42,44,52,52,52,52,52,45,43,-1
-1,31,55,42,42,42,42,42,42,42,42,42,11,11,12,42,42,01,01,02,42,42,54,33,-1,-1,-1,-1,41,42,42,42,42,42,42,42,42,42,42,42,44,53,-1,-1,-1,-1,-1,41,43,-1
-1,41,42,00,01,42,05,42,42,42,42,05,42,42,42,42,42,11,11,12,42,42,42,43,-1,-1,-1,-1,41,42,42,42,42,42,42,42,00,01,42,44,53,-1,-1,-1,-1,-1,-1,41,43,-1
-1,41,42,10,11,42,15,42,05,05,05,15,42,42,42,42,42,42,01,02,03,42,42,43,-1,-1,-1,-1,41,42,42,03,04,42,42,42,10,11,42,43,-1,-1,-1,-1,-1,-1,-1,41,43,-1
